1    16    28    8    2    14    27    6    17    20    4    7    21    29    22    23    11    32    13    25    5    18    31    15    12    10    26    24    30    19    3    9    
1    28    8    2    14    27    6    17    20    4    7    21    29    24    16    26    10    12    15    31    18    5    25    13    32    11    23    22    30    19    3    9    
1    16    28    8    2    18    31    15    12    10    26    24    21    14    27    6    17    32    13    25    5    29    22    23    11    20    4    7    30    19    3    9    
1    32    13    25    5    29    22    23    11    10    26    24    21    14    27    6    17    16    28    8    2    18    31    15    12    20    4    7    30    19    3    9    
1    16    28    8    2    21    32    13    25    5    29    22    23    11    10    26    24    14    27    6    17    18    31    15    12    20    4    7    30    19    3    9    
1    12    15    31    18    17    6    27    14    24    26    10    11    23    22    29    5    25    13    32    21    2    8    28    16    20    4    7    30    19    3    9    
1    12    15    31    18    17    6    27    14    24    26    10    11    23    22    29    5    25    13    16    28    8    2    7    20    4    21    32    30    19    3    9    
1    12    15    31    18    17    6    27    14    24    26    10    11    21    23    22    29    5    25    13    16    28    8    2    7    20    4    32    30    19    3    9    
1    12    15    31    18    17    6    27    14    24    26    10    11    21    23    22    29    5    25    13    16    28    8    2    7    20    4    32    30    19    3    9    
1    12    15    31    18    24    6    27    14    17    26    10    11    21    23    22    29    5    25    13    16    28    8    2    7    20    4    32    30    19    3    9    
1    12    15    31    18    24    28    27    14    17    26    10    11    21    23    22    29    5    25    13    16    6    8    2    7    20    4    32    30    19    3    9    
1    12    15    31    18    24    28    27    14    17    26    10    11    6    16    13    25    5    29    22    23    21    8    2    7    20    4    32    30    19    3    9    
1    12    2    7    20    4    32    30    14    17    26    10    11    6    16    13    25    5    29    22    23    21    8    15    31    18    24    28    27    19    3    9    
1    12    2    7    20    4    32    30    14    17    26    10    11    6    16    13    25    5    29    22    23    21    8    15    31    18    24    28    27    19    3    9    
1    12    23    22    29    5    25    13    16    6    11    10    26    17    14    30    32    4    20    7    2    21    8    15    31    18    24    28    27    19    3    9    
1    12    15    31    18    2    7    20    4    32    30    14    17    26    10    11    6    16    13    25    5    29    22    23    21    8    24    28    27    19    3    9    
1    12    15    31    18    23    7    20    4    32    30    14    17    26    10    11    6    16    13    25    5    29    22    2    21    8    24    28    27    19    3    9    
1    12    15    31    18    23    7    20    4    32    30    14    17    26    10    11    6    16    13    25    5    29    22    2    21    8    24    28    27    19    3    9    
1    12    15    31    18    23    7    20    4    32    30    21    2    22    29    5    25    13    16    6    11    10    26    17    14    8    24    28    27    19    3    9    
1    12    15    31    18    23    7    20    4    32    30    21    2    22    29    5    25    13    16    6    11    10    26    17    14    8    24    28    27    19    3    9    
1    12    15    31    18    23    7    20    4    32    30    21    2    22    14    17    8    26    10    11    6    16    5    25    13    24    28    3    19    29    27    9    
1    12    15    31    18    23    7    20    4    32    30    21    2    22    14    17    8    26    10    11    6    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    23    7    20    4    32    30    21    2    22    14    17    8    26    10    11    6    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    23    7    20    4    32    30    21    2    22    14    17    8    26    10    11    6    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    23    4    32    30    21    2    22    14    17    8    26    10    11    6    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    21    2    22    14    17    8    26    10    11    6    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    21    2    22    14    17    8    26    10    11    6    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    21    2    22    14    17    8    26    10    11    6    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    30    7    4    32    23    21    2    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    21    2    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    21    2    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    21    2    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    6    8    26    10    11    24    28    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    27    19    29    5    25    13    16    3    9    
1    12    15    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    27    19    29    5    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    27    19    29    5    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    5    27    19    29    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    5    27    19    29    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    5    27    19    29    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    5    27    19    29    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    5    27    19    29    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    5    27    19    29    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    5    27    19    29    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    32    23    2    21    22    14    17    8    26    10    11    24    28    6    5    27    19    29    25    13    16    3    9    
1    15    12    31    18    20    7    30    4    23    32    2    21    22    14    17    8    26    10    11    24    28    6    5    27    19    29    25    13    16    3    9    
1    15    9    3    16    13    25    29    19    27    5    6    28    24    11    10    26    8    17    14    22    21    2    23    32    4    30    7    20    18    31    12    
1    15    9    3    16    13    25    29    19    27    5    6    28    24    11    10    26    8    17    14    22    21    2    23    32    4    30    7    20    12    31    18    
1    15    9    3    16    13    25    29    19    27    5    6    28    24    11    10    26    8    17    14    22    21    2    23    32    4    30    7    20    12    31    18    
1    15    9    3    17    13    25    29    19    27    5    6    28    24    11    10    26    8    16    14    22    21    2    23    32    4    30    7    20    12    31    18    
1    18    31    12    20    7    30    4    32    23    2    21    22    14    16    8    26    10    11    24    28    6    5    27    19    29    25    13    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    2    21    22    14    16    8    26    10    11    24    28    6    5    27    19    29    25    13    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    2    21    22    14    16    8    26    10    11    24    28    6    5    27    19    29    25    13    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    2    21    22    14    16    8    26    10    11    24    28    6    5    27    19    29    25    13    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    2    21    22    14    16    8    26    10    11    24    28    6    5    27    19    29    25    13    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    5    27    19    29    25    13    17    3    9    15    
1    18    31    12    15    9    3    17    13    25    29    19    27    5    6    28    24    11    10    26    8    16    14    2    21    22    23    32    4    30    7    20    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    29    19    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    21    2    14    16    8    26    10    11    24    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    2    21    14    16    8    26    10    11    24    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    2    21    14    16    8    26    10    11    24    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    2    21    14    16    8    26    10    11    24    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    2    21    14    16    8    26    10    24    11    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    2    21    14    16    8    26    10    24    11    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    2    21    14    16    8    26    10    24    11    28    6    13    25    19    29    27    5    17    3    9    15    
1    18    31    12    20    7    30    4    32    23    22    2    21    14    16    8    26    10    24    11    28    6    13    25    19    29    27    5    17    3    9    15    
