1    6    10    21    13    4    9    2    24    17    7    18    3    19    16    8    12    25    11    26    23    15    27    28    14    29    5    31    22    32    30    20    
1    10    21    30    15    24    19    6    18    12    8    29    32    26    14    23    2    28    22    16    7    3    9    13    17    11    4    31    25    27    5    20    
1    30    8    21    14    20    7    22    26    12    10    13    3    9    19    23    15    4    28    31    27    25    29    24    17    11    5    18    16    6    32    2    
1    21    8    14    19    10    13    12    26    22    3    7    9    32    16    5    18    20    6    25    28    31    27    4    30    11    17    24    23    15    29    2    
1    4    17    29    23    30    11    27    25    28    31    5    18    20    16    6    32    9    7    3    13    22    26    12    10    19    14    8    21    2    15    24    
1    2    15    29    24    23    30    17    4    11    5    28    31    27    25    18    32    20    6    16    9    7    3    22    26    13    12    10    8    14    19    21    
1    15    2    24    30    23    29    17    4    11    5    28    25    27    31    18    20    6    16    32    9    7    3    13    22    26    12    10    19    14    21    8    
1    15    2    24    23    30    17    29    4    11    31    28    25    27    5    18    6    16    32    20    9    26    7    3    22    13    12    10    14    19    8    21    
1    15    2    24    30    23    29    17    4    11    25    28    31    27    5    20    18    6    16    32    9    7    3    26    13    22    12    10    14    19    21    8    
1    2    15    24    23    30    29    17    4    11    27    31    5    25    28    18    6    20    32    16    9    7    3    22    26    13    12    10    19    14    21    8    
1    8    21    19    14    10    12    13    22    26    3    7    9    16    6    20    32    18    25    27    5    28    31    11    4    17    30    29    23    24    15    2    
1    8    21    14    19    10    12    13    22    26    3    7    9    20    32    6    18    16    28    25    31    27    5    11    4    17    23    30    29    24    15    2    
1    24    23    30    29    17    4    11    31    25    28    27    5    18    6    16    20    32    9    7    3    22    26    13    12    10    14    19    21    8    2    15    
1    8    21    19    14    10    12    13    22    26    3    7    9    16    6    20    32    18    25    28    31    5    27    11    4    17    30    29    23    15    2    24    
1    15    2    24    23    30    29    17    4    11    5    31    28    25    27    18    6    16    32    20    9    7    3    22    26    13    12    10    14    19    21    8    
1    8    21    19    14    10    12    13    22    26    3    7    9    20    6    16    32    18    25    5    28    27    31    11    4    17    29    23    30    24    15    2    
