0 0 0
1 0.729615 1.52629
2 3.04983 1.36233
3 -0.476921 1.71477
4 1.76692 1.39722
5 -1.79712 2.2069
6 3.17743 1.72422
7 1.4757 1.70894
8 0.864457 1.62828
9 -0.530847 1.62024
10 1.57603 1.7964
11 0.932485 1.77476
12 1.2405 1.26564
13 -0.815361 1.41942
14 0.478475 1.20935
15 1.73339 1.36117
16 -1.73538 1.29592
17 3.38366 1.96553
18 -1.61675 1.71195
19 0.11635 1.71424
20 -0.065397 1.58937
21 4.89066 1.47298
22 2.95611 1.4471
23 1.99439 1.56322
24 -0.832022 0.967216
25 0.0835097 1.26014
26 2.12205 1.86573
27 0.695317 1.47413
28 1.31714 1.91997
29 1.19829 1.27491
30 -1.21354 1.36093
31 -0.818793 1.21236
32 1.41659 1.69265
33 0.976802 1.2435
34 -2.30535 1.00873
35 -0.357244 1.83853
36 1.63508 1.43242
37 -2.45145 1.58447
38 3.22185 1.1657
39 -2.89857 1.31998
40 -1.31446 0.906225
41 0.272262 1.23308
42 1.93203 1.35517
43 -0.0589148 1.39237
44 2.27374 1.63172
45 -0.412163 1.56736
46 3.75489 1.25508
47 -2.1854 1.20953
48 0.421298 1.4
49 -1.77842 1.15315
50 -1.20848 1.22619
51 -0.435847 1.54044
52 -3.11555 1.34203
53 2.12379 1.45156
54 -0.646525 1.57238
55 -2.22705 1.4358
56 0.36292 1.09239
57 1.13096 1.49346
58 0.507091 1.49324
59 -0.543972 1.46836
60 2.53022 1.61378
61 3.4785 1.57093
62 1.95533 1.51342
63 -1.71393 1.35034
64 0.0131378 1.28066
65 2.11608 1.2883
66 -0.722015 1.38466
67 0.863301 1.39895
68 1.29674 1.57782
69 0.879295 1.70955
70 0.385025 1.61896
71 -1.65898 1.40449
72 0.449965 1.36427
73 0.332547 1.19093
74 -0.854772 1.09854
75 -1.55501 1.29563
76 -0.170453 0.852051
77 0.284215 1.52064
78 -0.959603 1.52452
79 -0.38371 1.53724
80 1.21632 1.23622
81 -0.52275 1.46558
82 1.93876 1.747
83 0.324146 1.20839
84 -1.1319 1.19531
85 0.0691386 1.80168
86 1.68685 1.64953
87 0.278067 1.43316
88 -1.03007 1.86331
89 -0.163224 1.50519
90 -0.271277 1.46925
91 -2.84879 1.35438
92 0.303047 1.4852
93 0.402829 1.44153
94 1.10564 1.3037
95 -0.958784 1.438
96 0.475284 1.19696
97 3.76005 1.74801
98 2.21239 1.19012
99 0.23119 1.51056
100 0.909811 1.37106
101 0.25281 2.02559
102 -0.383988 1.68241
103 1.896 1.14572
104 0.538142 1.34771
105 0.553691 1.6737
106 0.430349 1.63632
107 1.22609 1.40943
108 0.748493 1.42604
109 0.692973 1.81776
110 -0.342369 1.41894
111 -2.20593 1.27884
112 -1.01415 1.62431
113 2.01844 1.49902
114 0.946896 1.44492
115 -0.270691 1.72764
116 0.617522 1.93173
117 2.44781 1.28411
118 1.10234 1.73255
119 2.70286 1.58815
120 1.21435 1.17269
121 0.49255 1.20081
122 0.258074 1.42747
123 0.367015 1.33996
124 1.45939 1.0948
125 -0.805051 1.32919
126 4.94594 1.54164
127 -2.72727 1.31392
128 -1.15695 1.15855
129 1.8777 1.54554
130 1.05558 1.27986
131 -2.63066 1.57675
132 1.47844 1.57041
133 0.804556 1.47349
134 2.03041 1.6515
135 -0.288636 1.65019
136 1.43157 1.58571
137 -0.522007 1.355
138 -0.425534 1.46822
139 -1.23594 1.49147
140 1.51402 1.21873
141 -1.42864 1.56634
142 0.295382 1.46
143 -2.32818 1.77355
144 2.06284 1.42289
145 0.0392857 1.30416
146 -0.339143 1.01217
147 1.7246 1.56971
148 0.728054 1.46309
149 -0.257638 1.49835
150 0.630846 1.54345
151 -2.69486 1.6292
152 0.0194633 1.25167
153 -0.734221 1.83256
154 -0.431558 0.877553
155 0.951296 1.25787
156 -1.60376 1.61531
157 0.557889 1.59502
158 0.356744 1.45398
159 1.48134 1.01115
160 0.283764 1.60855
161 -1.84738 1.67246
162 0.544851 1.4645
163 -0.176349 1.66157
164 -1.52986 1.54202
165 -0.562943 1.55683
166 1.61788 1.25266
167 -0.252485 1.08171
168 0.214715 1.74684
169 -1.14816 1.35515
170 0.423139 1.46428
171 -0.959815 0.969686
172 -0.213151 1.16871
173 1.38049 1.39648
174 -1.15384 1.51004
175 -0.0757049 1.58247
176 -1.39657 1.52226
177 0.389073 1.26655
178 -0.188422 1.45781
179 -1.48355 1.52228
180 2.6441 1.4033
181 2.13382 1.4983
182 0.204529 1.91275
183 1.20927 1.75358
184 1.01969 1.49088
185 2.98384 1.49814
186 -0.184629 1.54886
187 -0.368904 1.51682
188 -0.760853 1.20404
189 0.934642 1.20998
190 0.518155 1.40286
191 -2.26462 1.36995
192 -0.278792 1.41227
193 1.07666 1.15067
194 -1.01651 1.65176
195 1.38 1.23664
196 -2.32332 1.3855
197 0.286273 1.68035
198 2.43779 1.62902
199 0.194406 1.39608
200 -1.96044 1.35983
201 -1.26311 1.73043
202 0.33717 1.69041
203 4.26785 1.2952
204 -1.59879 1.19188
205 2.4333 1.34449
206 -2.06616 1.39485
207 -1.3827 1.54309
208 -2.31096 1.35286
209 3.44849 1.32157
210 -1.79381 1.53137
211 0.35323 1.73801
212 -0.704808 1.61624
213 -1.7714 1.06948
214 1.94858 1.55156
215 1.73597 1.24249
216 2.26477 1.71484
217 3.07652 1.39457
218 0.398753 2.20343
219 0.39578 1.24784
220 0.0062924 1.69441
221 0.732457 1.42171
222 -1.03435 1.21208
223 1.83078 1.56712
224 0.527859 1.53365
225 0.175383 2.37086
226 -0.664602 1.95725
227 2.05923 1.4507
228 -0.758905 1.41697
229 -2.17229 1.55765
230 0.657827 1.56891
231 -0.396778 1.25525
232 1.20543 1.11673
233 0.00704089 1.58018
234 0.819613 1.55305
235 -0.0215413 1.69317
236 0.774222 1.45455
237 3.23859 1.47151
238 0.75358 2.07139
239 2.41743 1.45621
240 -0.472501 1.14753
241 1.18678 1.32175
242 -0.490003 1.70723
243 -0.238165 1.6137
244 0.364947 1.03962
245 -0.710215 1.23629
246 0.766103 1.29985
247 -2.15118 1.21175
248 1.72654 1.34426
249 -1.83192 1.06637
250 0.00593057 1.4058
251 2.19296 1.34297
252 0.403285 1.09325
253 2.69665 1.67352
254 -2.26729 1.20857
255 -1.56589 1.62834
256 2.34534 2.07787
257 -0.832674 1.30118
258 -0.457646 1.86618
259 1.43444 1.58309
260 1.34222 1.60308
261 -0.878344 1.42168
262 -0.0836858 1.59376
263 0.709932 1.51576
264 2.72612 1.68811
265 1.27758 1.69911
266 -2.54969 1.57903
267 0.893939 1.26767
268 -2.75598 1.92629
269 3.12441 1.33125
270 -1.13126 1.3438
271 3.58503 1.70785
272 -0.26168 1.32537
273 -3.08959 1.55302
274 -0.291863 1.58015
275 0.215535 2.02242
276 1.83725 1.29185
277 0.353126 1.60587
278 -0.934565 1.35757
