1    29    10    2    19    23    14    15    22    17    30    21    27    5    13    12    3    9    32    16    18    26    7    20    11    4    24    28    31    6    25    8    
1    24    4    11    20    7    26    18    16    32    9    3    12    13    5    27    21    30    17    22    15    14    23    19    2    10    29    28    31    6    25    8    
1    23    24    4    11    20    7    26    18    16    32    9    3    12    13    5    27    21    30    17    22    15    14    19    2    10    29    28    31    6    25    8    
1    24    4    11    20    7    26    18    16    32    9    3    12    13    2    14    10    6    29    17    30    21    19    23    15    22    27    5    28    31    25    8    
1    19    21    30    17    29    6    10    14    22    13    12    3    9    32    16    18    26    7    20    11    4    24    23    15    2    27    5    28    31    25    8    
1    25    31    28    5    27    2    15    23    24    4    11    20    7    26    18    16    32    9    3    12    13    22    14    10    6    29    17    30    21    19    8    
1    23    25    31    28    5    27    2    15    24    4    11    20    7    26    18    16    32    9    3    12    13    22    14    10    6    29    17    30    21    19    8    
1    23    25    31    28    5    27    2    15    24    4    11    20    7    26    18    16    32    9    3    12    13    22    14    10    6    29    17    30    19    21    8    
1    23    25    31    28    5    27    2    15    24    4    11    20    9    3    12    13    22    14    10    7    26    18    16    32    6    29    17    30    19    21    8    
1    23    31    25    28    5    27    2    15    24    4    11    20    9    3    12    13    22    14    10    7    26    18    16    32    6    29    17    30    19    21    8    
1    23    31    28    25    5    27    2    15    24    4    11    20    9    3    12    13    22    14    10    7    26    18    16    32    6    29    17    30    19    21    8    
1    23    31    28    25    5    27    2    15    24    4    11    20    9    26    12    13    22    14    10    7    3    18    16    32    6    29    17    30    19    21    8    
1    23    31    28    25    5    27    2    15    24    4    11    20    9    3    12    13    26    22    14    10    7    18    16    32    6    29    17    30    19    21    8    
1    23    31    28    25    5    27    2    15    24    4    11    20    9    3    12    13    26    22    14    10    7    18    16    32    6    29    17    30    19    21    8    
1    23    31    28    25    5    27    2    15    24    4    11    20    9    3    22    26    13    12    14    10    7    18    16    32    6    29    17    30    19    21    8    
1    23    31    28    25    5    27    2    15    24    4    11    16    18    7    10    14    12    13    26    22    3    9    20    32    6    29    17    30    19    21    8    
1    23    31    28    25    5    27    2    15    24    4    11    16    18    7    10    14    12    13    26    22    3    9    20    32    6    29    17    30    19    21    8    
