0 0 0
1 0.239563 0.402394
2 0.787001 0.286494
3 0.145696 0.548317
4 1.3809 0.511062
5 -0.183366 0.536245
6 1.30178 0.577123
7 0.86464 0.515251
8 0.335818 0.443541
9 -0.0865206 0.458621
10 0.897662 0.506603
11 0.061616 0.488286
12 0.754676 0.373624
13 0.393115 0.481104
14 0.283245 0.401178
15 1.17277 0.342227
16 -0.49558 0.344484
17 0.385287 0.454207
18 -0.299041 0.427597
19 1.06292 0.479416
20 0.22875 0.400811
21 1.357 0.374308
22 0.727459 0.390984
23 0.760273 0.376833
24 0.400304 0.440939
25 0.376201 0.415487
26 0.612986 0.543026
27 -0.0586643 0.477025
28 0.615455 0.555038
29 0.719206 0.403954
30 0.0590845 0.372967
31 0.32578 0.288296
32 0.57111 0.423793
33 0.583059 0.40019
34 -0.373665 0.316235
35 -0.50439 0.50608
36 0.266396 0.379058
37 -0.510536 0.356552
38 1.1159 0.340686
39 0.0219584 0.323049
40 -0.346204 0.304303
41 0.875985 0.379379
42 0.802315 0.40353
43 0.396835 0.413991
44 0.672526 0.486139
45 -0.000389616 0.411246
46 1.00272 0.361377
47 -0.324656 0.388933
48 0.257497 0.416948
49 0.0359798 0.351377
50 -0.0380243 0.347578
51 -0.302449 0.429193
52 -0.385385 0.335414
53 0.78624 0.425026
54 -0.276011 0.388553
55 -0.238458 0.397301
56 -0.163868 0.270507
57 0.510108 0.304634
58 0.373891 0.403346
59 0.152692 0.367293
60 0.773001 0.478459
61 1.04611 0.363851
62 0.850271 0.373268
63 0.200035 0.379011
64 0.317157 0.347812
65 0.563141 0.401626
66 0.487046 0.397887
67 0.485298 0.307037
68 0.583831 0.391733
69 0.439291 0.467553
70 0.378119 0.391665
71 0.0577961 0.394224
72 0.0896901 0.377166
73 -0.0403839 0.317681
74 -0.190326 0.291459
75 -0.0609101 0.316443
76 0.174679 0.289407
77 0.066029 0.397512
78 0.0558568 0.347121
79 0.0254826 0.325175
80 0.172343 0.34061
81 0.085932 0.369293
82 0.512483 0.445932
83 -0.369838 0.3398
84 -0.194945 0.268286
85 0.00639805 0.419004
86 0.827101 0.388131
87 0.123342 0.246983
88 -0.437167 0.427442
89 0.328043 0.272782
90 0.543637 0.353463
91 -0.205047 0.319658
92 0.29916 0.467807
93 0.217216 0.364867
94 0.519412 0.312881
95 -0.271712 0.346161
96 0.475608 0.361958
97 0.553 0.396729
98 0.531979 0.320261
99 0.468074 0.344326
100 0.35865 0.449203
101 0.110388 0.486742
102 0.0227625 0.386449
103 0.706224 0.384332
104 0.161731 0.330645
105 0.461124 0.498398
106 0.110513 0.482863
107 0.535309 0.307301
108 0.331308 0.334073
109 0.729761 0.399976
110 0.209518 0.315563
111 -0.239198 0.298328
112 0.302125 0.371132
113 0.725209 0.32024
114 0.608527 0.370549
115 -0.105904 0.374971
116 0.370413 0.455969
117 0.776887 0.300447
118 0.310105 0.319485
119 0.742475 0.40353
120 0.313868 0.317008
121 0.274129 0.325463
122 0.407817 0.32973
123 0.429915 0.38326
124 0.32705 0.285917
125 0.146327 0.299146
126 1.15758 0.386921
127 -0.361155 0.360239
128 0.0658169 0.3173
129 0.715765 0.34408
130 0.481583 0.413646
131 -0.304682 0.468677
132 0.623233 0.460436
133 0.727669 0.355472
134 0.882379 0.378904
135 -0.00752614 0.457321
136 0.527494 0.335487
137 0.515608 0.391948
138 0.370594 0.302106
139 -0.230237 0.390582
140 0.773322 0.378133
